0.01,1.3384931391919963,"[[0.036684818161383435, 0.07831137961517329, 0.07831137961517329], [0.07831137911517323, 0.03751741609448089, 0.03751741609448089], [0.07831137911517323, 0.03751741609448089, 0.03751741609448089]]"
0.02,1.3401321900892071,"[[0.03687931700483779, 0.07835279707438632, 0.0783527970743863], [0.07835279657438632, 0.037427373924404254, 0.03742737392440425], [0.0783527965743863, 0.03742737392440425, 0.037427373924404234]]"
0.03,1.3417622147244401,"[[0.03707418873461816, 0.07839400435917204, 0.07839400435917204], [0.0783940038591723, 0.03733744870717326, 0.03733744870717326], [0.0783940038591723, 0.03733744870717326, 0.03733744870717326]]"
0.04,1.3433832340524532,"[[0.03726943374751363, 0.07843500177071228, 0.07843500177071228], [0.07843500127071248, 0.037247640042409234, 0.03724764004240923], [0.07843500127071248, 0.03724764004240923, 0.037247640042409234]]"
0.05,1.344995272520464,"[[0.03746505251493716, 0.07847578952891827, 0.07847578952891827], [0.07847578902891816, 0.03715794759234747, 0.03715794759234749], [0.07847578902891816, 0.03715794759234749, 0.03715794759234747]]"
0.060000000000000005,1.3465983551577665,"[[0.037661045549932506, 0.07851636780960826, 0.07851636780960827], [0.07851636730960852, 0.037068371052908486, 0.03706837105290849], [0.07851636730960851, 0.03706837105290848, 0.03706837105290848]]"
0.06999999999999999,1.348192501172889,"[[0.037857413245682356, 0.07855673692842786, 0.07855673692842786], [0.07855673642842828, 0.03697891001015135, 0.03697891001015134], [0.07855673642842828, 0.03697891001015134, 0.03697891001015135]]"
0.08,1.3497777326847427,"[[0.038054156069610844, 0.0785968971200277, 0.0785968971200277], [0.0785968966200275, 0.036889564112569675, 0.036889564112569675], [0.07859689662002753, 0.036889564112569675, 0.03688956411256968]]"
0.09,1.351354077050928,"[[0.03825127459475336, 0.07863684850179703, 0.07863684850179703], [0.07863684800179707, 0.0368003330995146, 0.0368003330995146], [0.07863684800179707, 0.0368003330995146, 0.0368003330995146]]"
0.09999999999999999,1.3529215499875136,"[[0.03844876919447673, 0.07867659142247428, 0.07867659142247428], [0.07867659092247443, 0.03671121652890647, 0.03671121652890647], [0.07867659092247443, 0.03671121652890647, 0.03671121652890647]]"
0.11,1.3544801759417169,"[[0.038646640396047795, 0.07871612605849715, 0.07871612605849715], [0.07871612555849684, 0.036622214092491036, 0.036622214092491036], [0.07871612555849684, 0.036622214092491036, 0.036622214092491036]]"
0.12,1.3560299781966023,"[[0.03884488873557274, 0.07875545257938049, 0.07875545257938049], [0.07875545207938042, 0.03653332548672635, 0.036533325486726345], [0.07875545207938041, 0.03653332548672634, 0.03653332548672634]]"
0.13,1.3575709718861617,"[[0.03904351463060691, 0.07879457129392026, 0.07879457129392026], [0.07879457079392048, 0.036444550298427913, 0.03644455029842793], [0.07879457079392048, 0.03644455029842793, 0.036444550298427913]]"
0.14,1.3591031820396893,"[[0.039242518619602915, 0.07883348237582517, 0.07883348237582517], [0.07883348187582498, 0.036355888219274206, 0.036355888219274206], [0.07883348187582498, 0.036355888219274206, 0.036355888219274206]]"
0.15000000000000002,1.360626629611943,"[[0.039441901249747835, 0.07887218599200162, 0.07887218599200162], [0.07887218549200165, 0.0362673389455614, 0.0362673389455614], [0.07887218549200166, 0.03626733894556141, 0.03626733894556141]]"
0.16,1.362141332065221,"[[0.03964166296619544, 0.07891068243013608, 0.07891068243013608], [0.07891068193013594, 0.03617890207831513, 0.036178902078315124], [0.07891068193013595, 0.03617890207831513, 0.03617890207831514]]"
0.17,1.3636473109363578,"[[0.03984180433407859, 0.07894897184336247, 0.07894897184336243], [0.07894897134336237, 0.03609057732311795, 0.03609057732311795], [0.07894897134336235, 0.036090577323117955, 0.036090577323117934]]"
0.18000000000000002,1.3651445854338817,"[[0.04004232586406134, 0.07898705445092816, 0.07898705445092816], [0.07898705395092791, 0.03600236433305663, 0.036002364333056626], [0.07898705395092791, 0.036002364333056626, 0.03600236433305663]]"
0.19,1.3666331753483973,"[[0.04024322809150103, 0.07902493044708268, 0.07902493044708273], [0.07902492994708264, 0.03591426278004206, 0.03591426278004209], [0.07902492994708263, 0.03591426278004206, 0.035914262780042075]]"
0.2,1.3681130993063562,"[[0.04044451154485754, 0.07906260003751996, 0.07906260003751996], [0.07906259953751993, 0.035826272326265694, 0.03582627232626569], [0.07906259953751993, 0.03582627232626569, 0.035826272326265694]]"
0.21000000000000002,1.369584375352133,"[[0.04064617676143999, 0.07910006342121724, 0.07910006342121721], [0.07910006292121727, 0.03573839263842276, 0.035738392638422746], [0.07910006292121727, 0.03573839263842276, 0.035738392638422746]]"
0.22,1.3710470256046392,"[[0.04084822431855301, 0.07913732075425914, 0.07913732075425917], [0.07913732025425935, 0.03565062341610253, 0.03565062341610254], [0.0791373202542593, 0.03565062341610252, 0.03565062341610253]]"
0.23,1.3725010634516366,"[[0.04105065470851689, 0.07917437229485706, 0.07917437229485706], [0.07917437179485719, 0.03556296427801366, 0.03556296427801366], [0.07917437179485719, 0.03556296427801366, 0.03556296427801366]]"
0.24000000000000002,1.3739465110120364,"[[0.041253468541617724, 0.07921121816782388, 0.07921121816782391], [0.07921121766782414, 0.03547541494677155, 0.03547541494677156], [0.0792112176678241, 0.03547541494677154, 0.035475414946771554]]"
0.25,1.375383384001907,"[[0.04145666634331474, 0.07924785860007366, 0.07924785860007366], [0.0792478581000736, 0.0353879750640977, 0.035387975064097694], [0.0792478581000736, 0.035387975064097694, 0.0353879750640977]]"
0.26,1.3768116998835467,"[[0.04166024869441865, 0.07928429375772712, 0.07928429375772712], [0.07928429325772704, 0.03530064431866824, 0.03530064431866824], [0.07928429325772705, 0.03530064431866825, 0.03530064431866824]]"
0.27,1.3782314790296368,"[[0.04186421619964102, 0.07932052378248204, 0.07932052378248204], [0.07932052328248182, 0.03521342241760778, 0.03521342241760778], [0.07932052328248182, 0.03521342241760778, 0.03521342241760778]]"
0.28,1.3796427348279394,"[[0.04206856939500743, 0.07935654889984066, 0.07935654889984066], [0.07935654839984074, 0.035126309001407424, 0.03512630900140741], [0.07935654839984074, 0.035126309001407424, 0.03512630900140743]]"
0.29000000000000004,1.3810454870690592,"[[0.042273308886897856, 0.07939236925675319, 0.07939236925675318], [0.07939236875675322, 0.03503930377152232, 0.03503930377152231], [0.07939236875675325, 0.03503930377152232, 0.03503930377152232]]"
0.3,1.3824397497228347,"[[0.04247843522872139, 0.07942798506585771, 0.07942798506585771], [0.07942798456585763, 0.03495240637696196, 0.03495240637696197], [0.07942798456585763, 0.03495240637696197, 0.03495240637696196]]"
0.31,1.3838255425798707,"[[0.04268394907440271, 0.07946339642554379, 0.07946339642554379], [0.0794633959255437, 0.03486561655585561, 0.03486561655585561], [0.0794633959255437, 0.03486561655585561, 0.03486561655585561]]"
0.32,1.3852028790279292,"[[0.042889850979054636, 0.07949860355383181, 0.07949860355383181], [0.07949860305383166, 0.034778933951404606, 0.0347789339514046], [0.07949860305383166, 0.0347789339514046, 0.034778933951404606]]"
0.33,1.3865717765293084,"[[0.0430961415674914, 0.07953360659058738, 0.07953360659058738], [0.0795336060905873, 0.03469235826753981, 0.0346923582675398], [0.07953360609058731, 0.0346923582675398, 0.03469235826753982]]"
0.34,1.387932249053847,"[[0.04330282142725318, 0.07956840572330647, 0.07956840572330647], [0.07956840522330619, 0.034605889169880374, 0.034605889169880374], [0.07956840522330619, 0.034605889169880374, 0.034605889169880374]]"
0.35000000000000003,1.3892843163921498,"[[0.0435098912301637, 0.07960300104372864, 0.07960300104372864], [0.07960300054372842, 0.03451952639873054, 0.03451952639873054], [0.07960300054372842, 0.03451952639873054, 0.03451952639873054]]"
0.36000000000000004,1.3906279907678254,"[[0.04371735156531748, 0.07963739274499188, 0.07963739274499188], [0.07963739224499201, 0.03443326961367866, 0.034433269613678666], [0.07963739224499201, 0.034433269613678666, 0.03443326961367866]]"
0.37,1.3919632849865593,"[[0.04392520301544211, 0.07967158103185278, 0.07967158103185278], [0.07967158053185291, 0.03434711846428662, 0.03434711846428661], [0.07967158053185291, 0.03434711846428661, 0.03434711846428662]]"
0.38,1.3932902182568796,"[[0.044133446277172715, 0.07970556597787196, 0.07970556597787196], [0.07970556547787215, 0.03426107270283475, 0.03426107270283476], [0.07970556547787215, 0.03426107270283476, 0.03426107270283475]]"
0.39,1.394608802802395,"[[0.044342081949981786, 0.07973934777566777, 0.07973934777566774], [0.07973934727566771, 0.03417513198683682, 0.0341751319868368], [0.0797393472756677, 0.0341751319868368, 0.034175131986836804]]"
0.4,1.3959190549212508,"[[0.04455111071674263, 0.07977292652261264, 0.07977292652261264], [0.07977292602261243, 0.0340892960482018, 0.0340892960482018], [0.07977292602261243, 0.0340892960482018, 0.0340892960482018]]"
0.41000000000000003,1.3972209868370555,"[[0.04476053319372422, 0.07980630239925807, 0.07980630239925807], [0.07980630189925793, 0.03400356455231094, 0.034003564552310926], [0.07980630189925793, 0.034003564552310926, 0.03400356455231094]]"
0.42000000000000004,1.3985146142658778,"[[0.044970350065262205, 0.07983947550894308, 0.07983947550894308], [0.07983947500894342, 0.033917937224741214, 0.03391793722474122], [0.07983947500894342, 0.03391793722474122, 0.033917937224741214]]"
